date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:55	6044/6044	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/music/fonts/linea-music-10.ttf	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/music/fonts/linea-music-10.ttf	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:55	13847/13847	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/music/fonts/linea-music-10.svg	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/music/fonts/linea-music-10.svg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:55	16773/16773	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.eot	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:56	16773/16773	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.eot?	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10d41d.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:56	7892/7892	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.woff	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.woff	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:56	16564/16564	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.ttf	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.ttf	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:58	32228/32228	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.svg	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/software/fonts/linea-software-10.svg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:58	21514/21514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.eot	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:42:59	21514/21514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.eot?	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:43:00	7936/7936	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.woff	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.woff	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:43:01	21308/21308	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.ttf	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.ttf	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:43:01	48132/48132	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.svg	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/weather/fonts/linea-weather-10.svg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linea-icons/style.css?ver=6.2.3)
12:43:02	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.eot?w118d	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free54e9.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:02	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.eot?	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Freed41d.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:03	21780/21780	---M-Z	200	added ('OK')	font/woff2	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.woff2?w118d	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free54e9.woff2	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:03	55696/55696	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.woff?w118d	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free54e9.woff	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:04	55620/55620	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.ttf?w118d	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free54e9.ttf	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:05	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free.svg?w118d	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/fonts/Linearicons-Free54e9.svg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/linear-icons/style.css?ver=6.2.3)
12:43:06	62872/62872	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.2.3)
12:43:06	53368/53368	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.2.3)
12:43:06	26384/26384	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.2.3)
12:43:09	53444/53444	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.2.3)
12:43:11	197492/197492	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jan%202022%2010:19:46%20GMT	https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/framework/lib/icons-pack/simple-line-icons/simple-line-icons.css?ver=6.2.3)
12:43:17	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jan%202020%2010:14:20%20GMT	https://setsail.qodeinteractive.com/wp-includes/js/mediaelement/mejs-controls.svg	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://setsail.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
12:43:20	471069/471069	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jan%202020%2010:11:42%20GMT	https://setsail.qodeinteractive.com/wp-content/uploads/2018/09/404-error-page-background-1.jpg	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/uploads/2018/09/404-error-page-background-1.jpg	(from https://setsail.qodeinteractive.com/wp-content/themes/setsail/assets/css/style_dynamic.css?ver=1664199639)
12:43:20	302/302	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/alert.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:21	323/323	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/info.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:22	244/244	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/tick.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:24	495/495	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:25	712/712	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:26	841/841	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:26	694/694	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:26	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:27	590/590	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:28	682/682	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:28	705/705	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:29	674/674	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:30	717/717	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:30	691/691	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:31	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:31	648/648	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:32	621/621	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:32	688/688	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:32	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:33	647/647	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:34	763/763	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:34	690/690	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:35	709/709	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:35	691/691	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:35	635/635	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:36	590/590	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:36	635/635	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
12:43:37	659/659	---M--	200	added ('OK')	image/png	date:Fri,%2005%20May%202023%2007:16:53%20GMT	https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	D:/WEB%20CREATIVE%20SOLUTION/TEMPLATES/Travelsite/setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://setsail.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0)
